RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
2.48,6.451612903225806,8,2,2,-0,9.67741935483871,2,2,12,-0,0.2871490080398965,40,2,0,2.5
0.1,0,0,0,0,0,0,0,0,0,0,NA,40,j,0,2.5
4.9399999999999995,8.097165991902834,20,2,2,-0,9.7165991902834,2,2,24,-0,0.08145199820510239,41,1,0,5
4.9399999999999995,8.906882591093117,22,2,2,-0,12.753036437246964,2.1724137931034484,4,29,0.47875333041028967,0.4199980849294543,41,2,0,5
0.27999999999999997,0,0,0,0,0,0,0,0,0,0,NA,41,j,0,5
9.9,17.97979797979798,84,4,2.119047619047619,0.36804792934034475,21.313131313131315,2.1752577319587627,4,97,0.34129683409595135,0.17523671412136838,42,1,0,10
9.9,17.97979797979798,86,3,2.0697674418604652,0.2530369754479396,22.02020202020202,2.202020202020202,4,99,0.5332226007502143,0.583737643920591,42,2,0,10
1.1199999999999999,0,0,0,0,0,0,0,0,0,0,NA,42,j,0,10
19.8,32.82828282828283,284,5,2.288732394366197,0.6716367480397609,38.686868686868685,2.3212121212121213,4,330,0.713647734199799,0.3573144205753729,43,1,0,20
19.8,35.15151515151515,316,5,2.2025316455696204,0.5435443848113186,39.54545454545455,2.439252336448598,4,321,0.8387826486725689,0.8688852775470238,43,2,0,20
3.8,4.2105263157894735,8,2,2,-0,9.473684210526317,2.1176470588235294,3,17,0.362210557135449,NA,43,j,0,20
39.6,58.93939393939394,862,7,2.7076566125290022,1.1489491457788352,63.030303030303024,2.8755760368663594,9,868,1.2560836573414391,0.7127087188523016,44,1,0,40
39.6,62.77777777777778,962,8,2.584199584199584,1.028596862889384,64.79797979797979,2.8961625282167045,14,886,1.279092296924127,1.367751805748439,44,2,0,40
15.559999999999999,26.221079691516707,190,4,2.1473684210526316,0.43629943819922756,28.53470437017995,2.2653061224489797,6,196,0.6247103109561551,NA,44,j,0,40
79.2,94.41919191919192,1322,23,5.656580937972769,2.375744130164223,94.40656565656566,6.605123674911661,33,1132,2.5067705131295424,1.7683855145131344,45,1,0,80
79.2,95.68181818181817,1402,28,5.405135520684736,2.3400530975253595,94.41919191919192,7.06137865911237,60,1059,2.5678356868662324,2.571623655643296,45,2,0,80
62.96000000000001,85.10165184243964,1528,15,3.506544502617801,1.6728489812639877,85.70520965692504,4.147578785549578,23,1301,1.9287426057987245,NA,45,j,0,80
0.3,0,0,0,0,0,0,0,0,0,0,0.004680740572175762,46,1,0,0.3
0.3,0,0,0,0,0,0,0,0,0,0,0.12622410801643513,46,2,0,0.3
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,46,j,0,0.3
0.6,6.666666666666667,2,2,2,-0,0,0,0,0,0,0.008917181071972285,47,1,0,0.6
0.6,0,0,0,0,0,0,0,0,0,0,0.16126733139826938,47,2,0,0.6
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,47,j,0,0.6
1.24,6.451612903225806,4,2,2,-0,1.6129032258064515,2,2,1,-0,0.02464389078850251,48,1,0,1.25
